sentence	label	label_name
on flight us air 2153 from san francisco to baltimore what time and what city does the plane stop in between	0	flight
i need a flight from st. petersburg to charlotte which will get me into charlotte by 5 pm or as soon thereafter as possible	0	flight
i want a one way ticket from dallas to baltimore	2	airfare
find me the latest flight leaving atlanta august seventh and arriving in denver	0	flight
what 's the lowest one way fare from pittsburgh to denver	2	airfare
show me flights from los angeles to pittsburgh on monday evening	0	flight
show me the flights from san francisco to washington dc	0	flight
show me flights from pittsburgh to philadelphia	0	flight
show me the shortest flight from boston to denver which arrives in denver wednesday before noon	0	flight
what are the flights from orlando to kansas city	0	flight
show me flights from san francisco to boston on thursday	0	flight
sunday flights from new york city to las vegas	0	flight
i need a flight from pittsburgh to new york leaving at 5 pm	0	flight
what 's the smallest plane that flies from pittsburgh to baltimore on eight sixteen	3	aircraft
give me the flights on december twenty seventh with the fares from indianapolis to orlando	0	flight
show me all the us air flights leaving pittsburgh between 12 and 4 in the afternoon	0	flight
i want a cheap from denver to atlanta	0	flight
show all flights from miami to jfk	0	flight
show me all flights from san francisco to pittsburgh on a monday	0	flight
show me the earliest flight from boston to denver	0	flight
i need a united airlines flight from denver to baltimore on saturday	0	flight
what are the cheapest one way flights from denver to atlanta	0	flight
all flights from boston to washington dc after 5 pm on november eleventh economy class	0	flight
is there ground transportation in oakland	4	ground_service
list united flights from denver to san francisco on wednesdays	0	flight
what is the cheapest way to fly from denver to oakland	0	flight
philadelphia to san francisco with one stop in dallas please	0	flight
i would like to fly us air from orlando to cleveland in the late evening what do you have available	0	flight
what does restriction ap 57 mean	8	abbreviation
what are the latest flights that i can take from baltimore to boston	0	flight
list flights from philadelphia to san francisco via dallas	0	flight
how much does the american airlines flight 71 from dallas to san francisco cost	2	airfare
all flights from boston to philadelphia which show up on tuesday afternoon	0	flight
show me flights from new york to miami on a tuesday with a round trip fare less than 466 dollars	0	flight
nonstop flights from seattle to denver	0	flight
give me the flights and fares on december twenty seventh from indianapolis to orlando	14	flight+airfare
what flights are available wednesday afternoon from denver to san francisco	0	flight
what are the flights from tacoma to san jose also on tuesday the eighteenth of may	0	flight
what 's the ground transportation like at pittsburgh	4	ground_service
list daily flights from boston to oakland using united airlines	0	flight
in the next two days i want to fly from nashville to san jose or to tacoma	0	flight
how many flights does each airline have with business class service	10	quantity
what flights from st. paul to kansas city on friday with supper served	0	flight
show flights from san francisco to denver on either wednesday the twenty third or thursday the twenty fourth	0	flight
what are the flights available between 10 am and 3 pm between pittsburgh and fort worth	0	flight
list all flights from memphis to seattle	0	flight
airline code as	6	airline
show me the flights from san francisco to boston	0	flight
show me all flights from san diego to phoenix on a boeing 737	0	flight
may i have a list of flights going from boston to denver on the twenty ninth of july	0	flight
could you tell me the cheapest fare from atlanta to boston on thirty first of august	2	airfare
which united airlines flight flies from boston to san francisco and makes a stopover in philadelphia	0	flight
what are the latest flights from boston to dallas on the evening of july seventh	0	flight
can you tell me how to get from the airport in philadelphia to downtown	0	flight
what is bna	8	abbreviation
now show me the flights from denver to atlanta	0	flight
what is the cost of flight dl 106 from philadelphia to boston	2	airfare
what stops does dl 838 make from san francisco to atlanta	0	flight
what are the cheapest round trip flights from denver to atlanta	0	flight
what are the flights from atlanta to dallas	0	flight
delta flights to san francisco please	0	flight
i would like to know the latest flight on wednesday you have leaving from oakland to salt lake city which offers a meal	0	flight
what are the costs of car rental in dallas	9	ground_fare
what airlines fly from boston to pittsburgh	6	airline
can you tell me which flights go from memphis to tacoma and make a stop in los angeles	0	flight
what is the cheapest round trip fare between boston and san francisco	2	airfare
show me ground transportation information for pittsburgh	4	ground_service
all flights and fares from atlanta to dallas round trip after 12 pm less than 1100 dollars	14	flight+airfare
