uid	sentence	label	label_name	tree
5432	"""sixteen years later , germany , in the ruhrpott , to be exact : orphan t&#252 ; rlich and his friend josch are working their civil service , yet cause so much chaos that they decide to flee instead of being forced into the army ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (27 (44 [UNK]) (92 years)) (79 later)) (1 (39 ,) (25 (58 germany) (1 (39 ,) (25 (13 (1 (49 in) (27 (81 the) (61 [UNK]))) (39 ,)) (3 (28 (73 to) (57 be)) (45 exact))))))) (39 :)) (3 (42 [UNK]) (27 (91 t) (12 (74 &) (27 (81 #) (64 252)))))) (1 (1 (39 ;) (24 (25 (58 rlich) (1 (39 and) (24 (25 (13 (27 (46 his) (51 friend)) (48 josch)) (3 (89 are) (45 working))) (1 (27 (46 their) (42 [UNK])) (78 service))))) (1 (39 ,) (25 (58 yet) (1 (49 cause) (27 (37 so) (71 much))))))) (78 chaos))) (31 (1 (39 that) (24 (25 (41 they) (3 (28 (40 decide) (73 to)) (45 flee))) (1 (18 (60 instead) (12 (74 of) (27 (37 being) (71 forced)))) (1 (49 into) (27 (81 the) (64 army)))))) (77 .)))) (55 ""))"
1915	"""secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 secretary) (3 (89 manages) (27 (52 a) (2 (32 neat) (84 trick))))) (1 (39 ,) (25 (85 [UNK]) (27 (81 the) (11 (65 flowers) (12 (74 of) (27 (35 [UNK]) (8 (70 ,) (15 (82 comedy) (8 (76 and) (82 romance))))))))))) (31 (1 (49 into) (27 (52 a) (2 (95 strangely) (2 (42 [UNK]) (11 (65 bouquet) (12 (74 of) (27 (81 a) (64 movie)))))))) (77 .)))) (55 ""))"
1549	 . . . quite good at providing some good old fashioned spooks .	0	Subjective	(20 (24 (25 (31 (1 (77 .) (77 .)) (77 .)) (27 (37 quite) (71 good))) (1 (49 at) (27 (33 providing) (27 (52 some) (2 (68 good) (8 (66 old) (23 (50 fashioned) (44 [UNK])))))))) (77 .))
5604	the classic tale of 'peter pan' continues in disney's sequel 'return to never land' .	1	Objective	(20 (24 (25 (27 (52 the) (2 (68 classic) (11 (65 tale) (12 (74 of) (27 (38 ') (26 (27 (53 peter) (92 pan)) (38 '))))))) (79 continues)) (1 (49 in) (27 (54 disney) (8 (28 (38 ') (67 s)) (51 sequel))))) (31 (1 (38 ') (26 (28 (28 (40 return) (73 to)) (86 never)) (26 (87 land) (38 ')))) (77 .)))
2017	a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides .	0	Subjective	(20 (24 (25 (27 (52 a) (2 (2 (32 dazzling) (84 thing)) (1 (73 to) (87 behold)))) (8 (66 -) (23 (66 -) (27 (37 as) (71 long))))) (1 (39 as) (25 (41 you) (3 (6 (28 (38 ') (67 re)) (57 wearing)) (27 (52 the) (2 (95 somewhat) (2 (61 [UNK]) (35 [UNK])))))))) (31 (1 (61 [UNK]) (22 (43 the) (2 (32 theater) (84 provides)))) (77 .)))
3175	"""however when sex and greed rear-up between the good crims and the bad cops , the consequences are both bizarre and fatal ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 however) (1 (39 when) (25 (27 (54 sex) (8 (8 (8 (76 and) (82 greed)) (42 [UNK])) (8 (66 -) (50 up)))) (12 (74 between) (27 (52 the) (2 (32 good) (42 [UNK]))))))) (1 (49 and) (27 (52 the) (2 (32 bad) (84 cops))))) (31 (1 (39 ,) (25 (13 (43 the) (69 consequences)) (3 (89 are) (27 (33 both) (27 (54 bizarre) (8 (76 and) (82 fatal))))))) (77 .)))) (55 ""))"
4973	"""on an african safari , eliza thornberry discovers that thanks to a shaman , she can now talk to animals ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (85 on) (27 (52 an) (2 (32 african) (42 [UNK])))) (1 (39 ,) (25 (13 (25 (27 (61 [UNK]) (35 [UNK])) (79 discovers)) (75 that)) (3 (28 (40 thanks) (73 to)) (27 (81 a) (64 shaman)))))) (31 (1 (39 ,) (25 (41 she) (3 (62 can) (3 (62 now) (3 (28 (40 talk) (73 to)) (45 animals)))))) (77 .)))) (55 ""))"
149	wildly incompetent but brilliantly named half past dead -- or for seagal pessimists : totally past his prime .	0	Subjective	(20 (24 (25 (85 wildly) (27 (35 [UNK]) (8 (70 but) (15 (82 brilliantly) (8 (70 named) (15 (82 half) (8 (70 past) (15 (82 dead) (8 (66 -) (23 (66 -) (76 or))))))))))) (1 (49 for) (27 (90 seagal) (61 [UNK])))) (31 (1 (39 :) (25 (58 totally) (1 (49 past) (27 (46 his) (51 prime))))) (77 .)))
4816	"""torn between two worlds , trey hides from his discomfort in an increasingly dangerous sexual addiction that threatens to destroy not only his new startup ideas , it may destroy his life ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (18 (60 torn) (12 (74 between) (27 (53 two) (92 worlds)))) (39 ,)) (3 (62 trey) (3 (59 hides) (1 (49 from) (27 (46 his) (42 [UNK])))))) (1 (49 in) (27 (52 an) (2 (95 increasingly) (2 (68 dangerous) (8 (70 sexual) (15 (82 addiction) (8 (75 that) (3 (6 (28 (40 threatens) (73 to)) (57 destroy)) (27 (33 not) (27 (33 only) (27 (52 his) (2 (95 new) (2 (44 [UNK]) (84 ideas))))))))))))))) (31 (1 (39 ,) (25 (41 it) (3 (28 (89 may) (86 destroy)) (27 (46 his) (51 life))))) (77 .)))) (55 ""))"
1545	"""with lesser talents , high crimes would be entertaining , but forgettable . with freeman and judd , i'll at least remember their characters ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (85 with) (27 (53 lesser) (92 talents))) (1 (39 ,) (24 (25 (13 (90 high) (92 crimes)) (3 (28 (89 would) (86 be)) (45 entertaining))) (1 (39 ,) (24 (25 (85 but) (27 (72 forgettable) (77 .))) (1 (49 with) (27 (54 freeman) (8 (76 and) (35 [UNK]))))))))) (31 (1 (39 ,) (24 (25 (41 i) (3 (28 (38 ') (67 ll)) (27 (37 at) (71 least)))) (1 (49 remember) (27 (46 their) (51 characters))))) (77 .)))) (55 ""))"
4371	"""the story follows mirabelle , a disenchanted salesgirl and aspiring artist who sells gloves and accessories at neiman marcus ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (43 the) (69 story)) (3 (89 follows) (45 [UNK]))) (1 (39 ,) (25 (13 (27 (29 (52 a) (61 [UNK])) (8 (42 [UNK]) (8 (76 and) (2 (32 aspiring) (84 artist))))) (48 who)) (3 (89 sells) (27 (35 [UNK]) (8 (76 and) (35 [UNK]))))))) (31 (1 (49 at) (27 (44 [UNK]) (92 marcus))) (77 .)))) (55 ""))"
1959	"""a woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (27 (29 (52 a) (61 [UNK])) (8 (21 (8 (70 ,) (61 [UNK])) (70 ,)) (44 [UNK]))) (79 mess)) (1 (39 ,) (24 (25 (13 (88 and) (22 (43 the) (2 (95 off) (10 (66 -) (2 (68 beat) (11 (65 casting) (12 (74 of) (27 (52 its) (2 (32 two) (84 leads)))))))))) (3 (28 (3 (59 turns) (47 out)) (73 to)) (45 be))) (1 (49 as) (27 (54 ill) (8 (66 -) (50 starred))))))) (31 (1 (39 as) (25 (41 you) (3 (89 might) (45 expect)))) (77 .)))) (55 ""))"
3735	they can not give her an explanation for these dreams .	1	Objective	(20 (24 (25 (41 they) (3 (28 (6 (28 (89 can) (86 not)) (57 give)) (47 her)) (27 (81 an) (64 explanation)))) (1 (49 for) (27 (46 these) (51 dreams)))) (77 .))
5637	"""she has to work in an other run down bar , with no chance to perform her songs ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 she) (3 (28 (40 has) (73 to)) (45 work))) (1 (49 in) (27 (52 an) (2 (32 other) (84 run))))) (31 (1 (49 down) (27 (7 (6 (28 (3 (59 bar) (1 (39 ,) (25 (85 with) (27 (81 no) (64 chance))))) (73 to)) (57 perform)) (46 her)) (51 songs))) (77 .)))) (55 ""))"
1560	"""brilliantly captures the brightness of the light , the intensity of the colors and the omnipresence of mexican motifs that informed kahlo's art ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (58 brilliantly) (1 (49 captures) (27 (43 the) (0 (44 [UNK]) (12 (74 of) (27 (81 the) (64 light))))))) (1 (39 ,) (25 (13 (27 (81 the) (11 (65 intensity) (12 (74 of) (27 (81 the) (11 (65 colors) (12 (74 and) (27 (43 the) (0 (44 [UNK]) (12 (74 of) (27 (53 mexican) (92 motifs))))))))))) (48 that)) (3 (59 [UNK]) (47 kahlo))))) (31 (1 (28 (38 ') (67 s)) (87 art)) (77 .)))) (55 ""))"
819	"""overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (27 (37 overly) (71 stylized)) (12 (74 with) (27 (91 lots) (12 (74 of) (27 (54 flash) (8 (8 (21 (8 (63 black) (8 (66 -) (23 (74 &) (10 (66 -) (2 (68 white) (8 (42 [UNK]) (8 (42 [UNK]) (8 (18 (60 reminiscent) (12 (74 of) (27 (52 a) (2 (95 pseudo) (10 (66 -) (2 (95 hip) (2 (95 luxury) (2 (32 car) (84 commercial))))))))) (39 ,))))))))) (70 ()) (27 (80 it) (28 (38 ') (67 s)))) (34 )))))))) (1 (49 at) (27 (46 its) (51 worst)))) (31 (1 (39 when) (25 (41 it) (3 (6 (28 (28 (38 ') (67 s)) (86 actually)) (57 inside)) (27 (81 the) (64 ring))))) (77 .)))) (55 ""))"
3679	"""raj has always had a unrequited childhood crush on a friend named tina , but tina's best friend pooja has always had a crush on raj ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 raj) (3 (6 (28 (89 has) (86 always)) (57 had)) (27 (52 a) (2 (61 [UNK]) (2 (32 childhood) (84 crush)))))) (1 (49 on) (27 (52 a) (2 (68 friend) (8 (70 named) (82 tina)))))) (31 (1 (39 ,) (25 (88 but) (24 (25 (13 (27 (54 tina) (8 (28 (38 ') (67 s)) (2 (32 best) (84 friend)))) (48 pooja)) (3 (6 (28 (89 has) (86 always)) (57 had)) (27 (81 a) (64 crush)))) (1 (49 on) (56 raj))))) (77 .)))) (55 ""))"
365	"""it's unnerving , stimulating , likely to provoke anger and sorrow on both political sides -- and , above all , it's extremely funny ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 it) (3 (28 (38 ') (67 s)) (45 unnerving))) (1 (39 ,) (24 (25 (13 (61 [UNK]) (39 ,)) (3 (6 (28 (40 likely) (73 to)) (57 provoke)) (27 (54 anger) (8 (76 and) (35 [UNK]))))) (1 (49 on) (27 (27 (33 both) (27 (53 political) (92 sides))) (8 (66 -) (23 (66 -) (76 and)))))))) (31 (1 (39 ,) (24 (25 (85 above) (93 all)) (1 (39 ,) (25 (41 it) (3 (28 (38 ') (67 s)) (27 (37 extremely) (71 funny))))))) (77 .)))) (55 ""))"
5429	"""chomsky , in stark and uncompromising terms , challenges the united states to apply to its own actions the moral standards it demands of others ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 [UNK]) (1 (39 ,) (24 (25 (13 (1 (1 (49 in) (27 (54 stark) (8 (76 and) (82 uncompromising)))) (78 terms)) (39 ,)) (3 (28 (3 (28 (3 (89 challenges) (27 (52 the) (2 (32 united) (84 states)))) (73 to)) (45 apply)) (73 to)) (27 (46 its) (51 own)))) (1 (49 actions) (27 (52 the) (2 (32 moral) (84 standards))))))) (1 (41 it) (59 demands))) (31 (1 (74 of) (56 others)) (77 .)))) (55 ""))"
5825	"""the maori take on shakespeare's 'pound of flesh' drama is a story of deep seated social and religious prejudice , that has its revenge in a money lending deal that is bonded in a pound of the christian merchant's flesh on forfeit ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (13 (27 (22 (43 the) (2 (44 [UNK]) (84 take))) (12 (74 on) (27 (54 shakespeare) (8 (28 (38 ') (67 s)) (2 (38 ') (26 (50 pound) (26 (74 of) (26 (87 flesh) (38 '))))))))) (48 drama)) (3 (28 (3 (89 is) (27 (81 a) (11 (65 story) (12 (74 of) (27 (52 deep) (2 (44 [UNK]) (84 social))))))) (76 and)) (27 (53 religious) (92 prejudice)))) (1 (39 ,) (24 (25 (41 that) (3 (89 has) (27 (46 its) (51 revenge)))) (1 (49 in) (27 (52 a) (2 (95 money) (2 (44 [UNK]) (84 deal)))))))) (75 that)) (3 (89 is) (27 (44 [UNK]) (1 (49 in) (27 (81 a) (11 (65 pound) (12 (74 of) (27 (52 the) (2 (32 christian) (84 merchant)))))))))) (1 (28 (38 ') (67 s)) (87 flesh))) (31 (1 (49 on) (61 [UNK])) (77 .)))) (55 ""))"
2018	this harrowing journey into combat hell vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked .	0	Subjective	(20 (24 (25 (13 (27 (22 (43 this) (2 (2 (32 harrowing) (84 journey)) (1 (49 into) (56 combat)))) (69 hell)) (48 vividly)) (3 (89 captures) (27 (52 the) (2 (32 chaotic) (42 [UNK]))))) (1 (39 and) (25 (13 (27 (53 personal) (92 tragedies)) (48 that)) (3 (89 are) (27 (33 all) (27 (37 too) (61 [UNK]))))))) (31 (1 (39 when) (25 (13 (90 human) (92 hatred)) (3 (42 [UNK]) (27 (90 forth) (61 [UNK]))))) (77 .)))
4237	"""he discovers a dark side to the circus and decides to leave , but finds he is caught between his love of a circus girl and the dark hand of the boss who is determined he stays ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 he) (3 (28 (3 (59 discovers) (27 (52 a) (2 (32 dark) (84 side)))) (73 to)) (27 (81 the) (64 circus)))) (1 (76 and) (3 (28 (40 decides) (73 to)) (45 leave)))) (31 (1 (39 ,) (24 (25 (41 but) (3 (59 finds) (25 (13 (25 (41 he) (3 (28 (3 (89 is) (18 (60 caught) (12 (74 between) (27 (46 his) (11 (65 love) (12 (74 of) (27 (52 a) (2 (32 circus) (84 girl))))))))) (76 and)) (27 (22 (43 the) (2 (32 dark) (84 hand))) (12 (74 of) (27 (81 the) (64 boss)))))) (75 who)) (3 (89 is) (45 determined))))) (1 (41 he) (59 stays)))) (77 .)))) (55 ""))"
5999	"""looking for a short cut to fame , glass concocted sources , quotes and even entire stories , but his deception did not go unnoticed forever , and eventually , his world came crumbling down . . ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 looking) (1 (49 for) (27 (52 a) (2 (68 short) (8 (28 (28 (3 (28 (40 cut) (73 to)) (27 (54 fame) (8 (70 ,) (15 (82 glass) (8 (42 [UNK]) (8 (63 sources) (8 (70 ,) (61 [UNK])))))))) (76 and)) (86 even)) (2 (32 entire) (84 stories))))))) (1 (1 (39 ,) (25 (13 (88 but) (29 (52 his) (61 [UNK]))) (3 (6 (28 (89 did) (86 not)) (57 go)) (83 [UNK])))) (78 forever))) (31 (1 (39 ,) (25 (88 and) (24 (25 (58 eventually) (1 (39 ,) (25 (13 (27 (46 his) (51 world)) (48 came)) (3 (59 [UNK]) (47 down))))) (1 (77 .) (77 .))))) (77 .)))) (55 ""))"
3090	"""meena , a 12-year-old living in a mining village in the english midlands in 1972 , is the daughter of indian parents who've come to england to give her a better life ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 [UNK]) (1 (39 ,) (25 (27 (52 a) (2 (95 12) (10 (66 -) (2 (68 year) (8 (66 -) (23 (50 old) (18 (60 living) (12 (74 in) (27 (52 a) (2 (44 [UNK]) (84 village))))))))))) (12 (74 in) (27 (52 the) (2 (32 english) (42 [UNK]))))))) (1 (49 in) (61 [UNK]))) (31 (1 (39 ,) (24 (7 (6 (28 (3 (28 (3 (89 is) (27 (27 (81 the) (11 (65 daughter) (12 (74 of) (27 (46 indian) (51 parents))))) (8 (75 who) (3 (28 (38 ') (67 ve)) (45 come))))) (73 to)) (45 england)) (73 to)) (57 give)) (46 her)) (22 (43 a) (2 (32 better) (84 life))))) (77 .)))) (55 ""))"
4873	michael baldwin ) after a series of nightmares he had .	1	Objective	(20 (24 (25 (27 (53 michael) (92 baldwin)) (79 ))) (1 (49 after) (27 (81 a) (11 (65 series) (12 (74 of) (27 (44 [UNK]) (27 (41 he) (89 had)))))))) (77 .))
669	it's a glorious groove that leaves you wanting more .	0	Subjective	(20 (24 (25 (41 it) (3 (28 (38 ') (67 s)) (27 (52 a) (2 (61 [UNK]) (35 [UNK]))))) (1 (48 that) (3 (6 (28 (89 leaves) (86 you)) (57 wanting)) (83 more)))) (77 .))
4339	"""two young mormon missionaries wake up to find themselves evicted from the house , where they had been renting rooms from a now deceased widow ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (25 (13 (22 (43 two) (2 (32 young) (84 mormon))) (42 [UNK])) (3 (6 (28 (3 (59 wake) (47 up)) (73 to)) (57 find)) (83 themselves))) (44 [UNK])) (1 (49 from) (27 (81 the) (64 house)))) (31 (1 (39 ,) (24 (25 (13 (88 where) (80 they)) (3 (6 (28 (89 had) (86 been)) (57 [UNK])) (83 [UNK]))) (1 (49 from) (27 (52 a) (2 (95 now) (2 (32 deceased) (84 widow))))))) (77 .)))) (55 ""))"
4372	"""it centers on inez macbeth ( dominique swain ) , a wisp of a girl just a shade over twenty , who may lack a formal education , but has already been taught plenty by life ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 it) (3 (6 (28 (0 (44 [UNK]) (12 (74 on) (27 (54 inez) (8 (21 (8 (8 (8 (42 [UNK]) (8 (70 () (61 [UNK]))) (42 [UNK])) (34 ))) (70 ,)) (29 (52 a) (61 [UNK])))))) (12 (74 of) (27 (81 a) (64 girl)))) (57 just)) (27 (81 a) (61 [UNK])))) (1 (49 over) (56 twenty))) (31 (1 (39 ,) (24 (25 (41 who) (3 (28 (89 may) (86 lack)) (27 (52 a) (2 (32 formal) (84 education))))) (1 (39 ,) (25 (88 but) (24 (25 (6 (28 (28 (89 has) (86 already)) (86 been)) (57 [UNK])) (91 plenty)) (1 (49 by) (56 life))))))) (77 .)))) (55 ""))"
1656	"""more than simply a portrait of early extreme sports , this peek into the 1970s skateboard revolution is a skateboard film as social anthropology . . ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (58 more) (1 (49 than) (27 (33 simply) (27 (81 a) (11 (65 portrait) (12 (74 of) (27 (52 early) (2 (32 extreme) (84 sports))))))))) (1 (39 ,) (24 (25 (13 (43 this) (11 (65 peek) (12 (74 into) (27 (52 the) (2 (95 1970s) (2 (32 skateboard) (84 revolution))))))) (3 (89 is) (27 (52 a) (2 (32 skateboard) (84 film))))) (1 (49 as) (27 (90 social) (61 [UNK])))))) (31 (1 (77 .) (77 .)) (77 .)))) (55 ""))"
110	a somewhat soapish but nonetheless beautifully acted excoriation of religious piousness and blind allegiance to faith as a socially constructed institution .	0	Subjective	(20 (24 (25 (13 (27 (52 a) (2 (32 somewhat) (42 [UNK]))) (13 (88 but) (80 nonetheless))) (3 (59 beautifully) (47 acted))) (1 (28 (3 (0 (44 [UNK]) (12 (74 of) (27 (90 religious) (61 [UNK])))) (8 (8 (76 and) (82 blind)) (42 [UNK]))) (73 to)) (87 faith))) (31 (1 (1 (49 as) (27 (52 a) (2 (44 [UNK]) (84 constructed)))) (78 institution)) (77 .)))
5297	"""they will live without thinking in the consequences , getting into a world where they won't be able to escape ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 they) (3 (89 will) (45 live))) (1 (49 without) (27 (91 thinking) (12 (74 in) (27 (81 the) (64 consequences)))))) (31 (1 (39 ,) (24 (25 (58 getting) (1 (49 into) (27 (81 a) (64 world)))) (1 (39 where) (25 (41 they) (3 (62 won) (6 (28 (3 (6 (28 (38 ') (67 t)) (57 be)) (83 able)) (73 to)) (57 escape))))))) (77 .)))) (55 ""))"
4793	"""although the dogs seemingly have it in for ted , he decides to keep the dogs and race them in the local race , the arctic challenge , spiting a mountain man ( played by james coburn ) who wants the dogs ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (88 although) (24 (25 (13 (43 the) (69 dogs)) (3 (3 (28 (89 seemingly) (86 have)) (45 it)) (47 in))) (1 (49 for) (56 ted)))) (1 (39 ,) (25 (41 he) (3 (6 (28 (40 decides) (73 to)) (57 keep)) (27 (81 the) (64 dogs)))))) (76 and)) (3 (59 race) (47 them))) (1 (49 in) (27 (52 the) (2 (32 local) (84 race))))) (31 (1 (39 ,) (25 (13 (25 (13 (27 (52 the) (2 (32 arctic) (84 challenge))) (48 ,)) (3 (42 [UNK]) (27 (27 (52 a) (2 (32 mountain) (84 man))) (8 (70 () (15 (82 played) (8 (70 by) (15 (82 james) (8 (44 [UNK]) (34 )))))))))) (75 who)) (3 (59 wants) (27 (81 the) (64 dogs))))) (77 .)))) (55 ""))"
3173	it never hurts to have the aid of a mind-reading squirrel - too bad adam doesn't know any !	1	Objective	(20 (24 (25 (41 it) (3 (62 never) (3 (6 (28 (40 [UNK]) (73 to)) (57 have)) (27 (81 the) (11 (65 aid) (12 (74 of) (27 (52 a) (2 (68 mind) (8 (66 -) (23 (50 reading) (44 [UNK]))))))))))) (1 (66 -) (25 (13 (27 (37 too) (71 bad)) (48 adam)) (3 (62 doesn) (3 (6 (28 (38 ') (67 t)) (57 know)) (83 any)))))) (36 !))
3879	"""tired of his constant fixation on drinking and television , herk's wife anna and daughter jenny decide to find new love interests in divorced dad eliot arnold and his son matt ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (18 (60 tired) (12 (74 of) (27 (46 his) (51 constant)))) (0 (44 [UNK]) (12 (74 on) (27 (54 drinking) (8 (76 and) (82 television)))))) (1 (39 ,) (24 (25 (13 (27 (35 [UNK]) (8 (8 (28 (38 ') (67 s)) (51 wife)) (8 (63 anna) (8 (76 and) (82 daughter))))) (48 jenny)) (3 (6 (28 (40 decide) (73 to)) (57 find)) (27 (46 new) (51 love)))) (1 (18 (60 interests) (12 (74 in) (27 (46 divorced) (51 dad)))) (61 [UNK]))))) (31 (1 (18 (60 arnold) (12 (74 and) (27 (46 his) (51 son)))) (78 matt)) (77 .)))) (55 ""))"
5838	braceface brandi chronicles the rise and fall of an overnight celebrity in a world's dumbest criminals-when good appliances go bad-busted on the job 7 kind of world .	1	Objective	(20 (24 (25 (13 (16 (61 [UNK]) (0 (44 [UNK]) (12 (74 chronicles) (27 (81 the) (64 rise))))) (8 (76 and) (18 (60 fall) (12 (74 of) (27 (52 an) (2 (68 overnight) (11 (65 celebrity) (12 (74 in) (27 (81 a) (64 world)))))))))) (3 (28 (38 ') (67 s)) (27 (44 [UNK]) (92 criminals)))) (1 (66 -) (25 (88 when) (24 (25 (13 (90 good) (44 [UNK])) (3 (59 go) (47 bad))) (1 (8 (66 -) (23 (0 (44 [UNK]) (12 (74 on) (27 (81 the) (64 job)))) (72 7))) (78 kind)))))) (31 (1 (74 of) (56 world)) (77 .)))
4494	"""surfing his first big break in pictures , young actor reverend heads for the big-time in hollywood ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (85 surfing) (27 (52 his) (2 (95 first) (2 (32 big) (84 break))))) (1 (49 in) (27 (54 pictures) (8 (8 (39 ,) (2 (32 young) (84 actor))) (42 [UNK]))))) (31 (1 (18 (60 heads) (12 (74 for) (27 (52 the) (2 (68 big) (8 (66 -) (50 time)))))) (1 (49 in) (56 hollywood))) (77 .)))) (55 ""))"
200	"""fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (41 fontaine) (3 (62 masterfully) (3 (89 creates) (27 (81 a) (11 (65 portrait) (12 (74 of) (27 (52 two) (2 (32 strong) (84 men))))))))) (1 (49 in) (27 (54 conflict) (8 (70 ,) (16 (61 [UNK]) (0 (44 [UNK]) (12 (74 through) (27 (53 family) (92 history))))))))) (39 ,)) (3 (62 each) (3 (59 seeing) (47 himself)))) (1 (49 in) (27 (81 the) (64 other)))) (31 (1 (39 ,) (25 (85 neither) (27 (44 [UNK]) (1 (13 (88 what) (80 he)) (59 sees))))) (77 .)))) (55 ""))"
